ID,shap_LIMIT_BAL,shap_AGE,shap_PAY_0,shap_PAY_2,shap_PAY_3,shap_PAY_4,shap_PAY_5,shap_PAY_6,shap_BILL_AMT1,shap_BILL_AMT2,shap_BILL_AMT3,shap_BILL_AMT4,shap_BILL_AMT5,shap_BILL_AMT6,shap_PAY_AMT1,shap_PAY_AMT2,shap_PAY_AMT3,shap_PAY_AMT4,shap_PAY_AMT5,shap_PAY_AMT6,shap_UTIL_AVG,shap_UTIL_MAX,shap_UTIL_MIN,shap_UTIL_LATEST,shap_UTIL_VOLATILITY,shap_UTIL_TREND,shap_PAYCOV_AVG,shap_PAYCOV_LATEST,shap_PAYCOV_TREND,shap_N_MONTHS_DELINQUENT,shap_MAX_DELINQUENCY,shap_AVG_DELINQUENCY_SEVERITY,shap_RECENT_DELINQUENCY,shap_SEVERE_DELINQUENCY_FLAG,shap_PERSISTENT_DELINQUENCY_FLAG,shap_BILL_AVG,shap_BILL_LATEST,shap_BILL_MAX,shap_BILL_TREND,shap_BILL_VOLATILITY,shap_PAYAMT_AVG,shap_PAYAMT_LATEST,shap_PAYAMT_MAX,shap_PAYAMT_TREND,shap_PAYAMT_VOLATILITY,shap_BALANCE_TO_LIMIT_LATEST,shap_PAYMENT_CAPACITY,shap_UTILIZATION_STRESS_FLAG,shap_SEX_1,shap_SEX_2,shap_EDUCATION_1,shap_EDUCATION_2,shap_EDUCATION_3,shap_EDUCATION_4,shap_MARRIAGE_1,shap_MARRIAGE_2,shap_MARRIAGE_3
25447,0.21239749,-0.018842531,-0.21715777,0.0010677918,0.013430921,0.003871809,-0.0017681235,-0.0040851464,-0.051202655,0.009233389,-0.029231088,0.004956358,-0.05998616,0.011311278,0.05418916,-0.024683978,-0.03781741,-0.02542271,0.044335846,0.042745132,0.051321983,0.07316174,0.017083568,0.049362615,0.023454959,-0.017296823,0.024004065,-0.025596652,-0.008823531,-0.15366805,-0.19359258,-0.10728028,-0.026505914,-1.0573772e-05,0.0,-0.028533565,-0.015000996,-0.034082107,-0.03571816,0.11717561,0.02622895,0.0020835556,-0.025272934,-0.027081806,-0.039796058,0.014739065,-0.017627543,-0.001376457,-0.025212195,-0.0087691285,0.0038521332,0.008576884,0.004992654,0.008148712,0.018625945,0.034511045,-5.053689e-07
4216,-0.0068200226,-0.028928852,-0.23142856,0.00043868477,0.0072129825,0.0036911976,0.0032584483,-0.0027662818,-0.091563106,-0.04068946,0.024900004,-0.031246414,-0.07332532,0.016776845,-0.078980975,-0.14230786,-0.08756127,-0.04796503,-0.051563513,-0.04616506,0.049206387,0.09784621,0.012264406,-0.0012989521,-0.0054552187,-0.015578799,-0.008179871,-0.032259762,0.0020770405,-0.17153235,-0.22071026,-0.1388476,-0.029118186,-1.0573772e-05,0.0,-0.01636057,-0.02093464,-0.019625189,-0.035021633,-0.07467255,-0.05399946,-0.0007014462,-0.10355405,0.012331066,-0.10166078,0.014462765,-0.015558642,-0.0016210396,0.04425615,0.007732361,0.0018309093,0.015695272,0.007117972,0.010229381,-0.017704006,-0.03169629,5.1900215e-06
21274,0.03914882,0.038467597,0.85636693,0.005843064,0.02101151,0.0022013283,0.013830198,0.0009485095,-0.051154416,-0.0062892903,0.01363226,0.005639567,-0.04789675,0.02445379,0.024764733,0.0069247065,-0.026217664,-0.016227512,0.0034958618,-0.029674001,0.044811916,0.048034422,0.02280711,0.008915771,-0.014918895,0.058661073,-0.027885841,0.008657696,-0.0127841905,0.36120498,0.5292059,0.4308458,0.04832046,-1.0573772e-05,0.0,-0.02617637,-0.00800238,0.0033582821,0.17176512,0.07032483,0.0087583745,-0.0010202392,-0.0362594,0.028385298,-0.050345294,0.0038120379,-0.015645804,-0.0011585169,0.034987275,0.009157824,-0.0012294429,-0.006306447,-0.029569333,0.00718834,0.016321529,0.027554603,0.00033230815
6494,0.050600033,0.0061069666,0.749804,-0.00044879556,0.018429797,0.00683967,-0.00011310307,0.004974887,-0.032913033,-0.021232523,0.011450623,-0.0025317385,-0.035571996,-0.06484604,0.017207997,-0.014232272,-0.00640881,-0.022659864,-0.12211023,-0.0098227495,0.041989032,0.005112507,0.020030467,0.06849723,-0.015992537,-0.00025368872,-0.07746181,0.06340775,-0.01184957,0.23848677,0.4364382,0.16407077,0.038669962,-1.0573772e-05,0.0,-0.022647018,-0.010715594,0.0044210246,-0.056504592,-0.026448585,-0.0142186815,0.0001731595,-0.0324545,-0.13214764,0.08947454,-0.039190523,-0.007924367,0.011210007,0.020756448,0.0062181056,-0.0017558136,0.008767558,0.008239107,0.012292475,-0.029556286,-0.05801034,8.5398926e-05
8176,-0.002257976,-0.03919092,-0.087558694,0.0042459946,-0.0065117483,0.004387928,0.0054288353,0.003942147,0.11183523,-0.012497928,0.012284392,-0.0028353638,0.04048568,0.005054028,-0.08459132,-0.20516242,0.065190755,0.017576877,-0.020791732,0.043900643,-0.056597214,-0.036184058,0.0201589,-0.049565144,-0.019963335,0.01120136,-0.039697383,-0.15034012,0.015112897,-0.15890601,-0.18428795,-0.11558611,-0.022350954,-7.922725e-06,0.0,0.07603682,0.014158177,-0.027252147,0.013284214,-0.06924779,-0.025516644,0.01773464,0.006972026,0.19924007,0.0625352,-0.011889045,0.01793631,-0.0013653842,0.0029558071,-0.008297212,-0.0027198335,-0.012040857,0.00872594,0.008846789,-0.023035493,-0.035295818,-5.053689e-07
25125,-0.067264706,0.07598142,-0.11829748,0.0027368034,-0.016503206,0.0013547625,0.0082614245,0.03183591,0.18609552,-0.01681628,0.019478409,-0.0076841153,0.03522466,-0.014309686,0.023874596,-0.0011408482,-0.100250855,0.045247205,-0.013372422,0.07118441,-0.06686038,-0.04362161,-0.19269535,-0.04533906,-0.08954314,0.003298427,-0.00985197,-0.027201712,0.058218785,-0.13111986,-0.16313568,-0.118620895,-0.027007258,-7.922725e-06,0.0,0.010684505,0.036070954,-0.0011318336,-0.018255806,0.097455665,0.017645292,-0.002236603,-0.05499123,-0.069452785,0.01135265,-0.01534728,-0.0016249367,-0.0013653842,0.024298936,0.011577102,-0.002240814,-0.004711096,0.0036319755,0.008612893,0.005871752,0.050323028,-5.053689e-07
20405,-0.03632878,-0.039334323,-0.17821477,0.0007632206,0.010412738,-0.00053333986,0.003863697,-0.0033768602,-0.044470187,-0.01599774,0.023825048,-0.01959292,-0.06966089,0.009594584,-0.015020987,-0.56401086,-0.04118201,-0.015463046,-0.10722343,-0.007876002,0.04425394,0.12445283,-0.025002748,0.279907,0.013870291,-0.07236218,-0.023082633,-0.05419153,-0.018427698,-0.109195784,-0.1873743,-0.11549903,-0.031693302,-1.0573772e-05,0.0,-0.023611026,0.012733916,0.007364847,0.07851408,0.0021682633,-0.013940193,-0.0072625657,-0.06933809,0.06803238,0.18444102,0.031867012,-0.040127717,-0.0013653842,0.03266991,0.022143139,-0.0122884195,-0.025913835,0.0042101927,-0.82684433,-0.014423608,-0.06608688,5.1900215e-06
15254,-0.06084246,0.008035147,-0.24278657,0.0016492074,0.0059216395,0.0032714691,0.00355048,-0.0027724663,-0.14024214,-0.029156586,0.003254225,0.0018716299,-0.10288178,0.014426564,-0.11295245,-0.074174345,-0.14735582,-0.048965473,-0.008741101,-0.05418416,-0.11288798,-0.06518317,0.011793398,-0.11332438,0.009283158,-0.024960238,-0.05012351,-0.034216974,-0.05750333,-0.18667701,-0.23962197,-0.14126554,-0.029469619,-1.0573772e-05,0.0,-0.07943966,-0.027180947,-0.011335899,-0.02631185,-0.039970513,-0.07789607,-0.004363979,-0.026374353,-0.00089052366,0.05632386,-0.043453526,0.0061717145,-0.0013653842,-0.008805919,-0.005611758,-0.0025534877,-0.012565072,0.007129069,0.008732723,-0.019054696,-0.03689788,-5.053689e-07
2977,0.0057806494,-0.026207177,-0.15769336,0.0006328506,0.0017531004,-0.006600015,-0.018125847,0.005497895,-0.12634778,0.0068037226,-0.053108316,0.018215474,0.08294922,-0.026449887,0.035737243,0.10881802,0.09482663,0.07925897,0.037476487,0.04989905,-0.05734904,-0.017414548,0.014902012,-0.03687211,-0.035254672,-0.025841866,-0.08483477,-0.052245457,0.01017315,-0.16912293,-0.18023656,-0.11220254,-0.02208117,-1.1933477e-05,0.0,0.04093536,-0.035394724,-0.04654527,-0.09750281,-0.1233008,0.039991505,-0.0016024496,-0.011253751,0.042127866,-0.025655836,-0.008344243,-0.0054599624,-0.001376457,0.02176151,0.009210832,0.0019283423,-0.0066841915,-0.027518375,0.010417758,-0.022556081,-0.06506211,1.3570953e-05
105,0.035499018,-0.02097875,0.7747863,0.0029019322,0.037333094,0.0027281933,0.0101801865,-0.00093558535,-0.046534624,-0.00454909,0.029237645,0.004502074,-0.055368878,0.030683631,0.03183664,-0.06362849,-0.010112304,0.007501896,-0.006949654,-0.034563225,0.016724842,0.0337642,0.008752512,0.011782798,0.0041319807,-0.015671026,0.119217835,0.07806051,0.003270527,0.28846088,0.49981767,0.34547612,0.038991805,-7.922725e-06,0.0,-0.03918342,-0.009360703,-0.015383738,-0.044889096,0.01986311,-0.009806499,-0.0013065779,-0.03425125,0.004927203,0.0072005847,0.0030234042,0.006761415,0.004113603,-0.008775585,-0.0012595113,-0.0034127575,0.007942659,0.005338127,0.011609679,-0.02074534,-0.027741637,0.00033800353
10379,-0.0007817533,0.09873799,-0.15209441,-0.039273083,-0.06322049,-0.0030970725,-0.034789592,-0.011677494,0.16356206,0.007312032,-0.03664338,-0.0015321523,0.013985568,-0.020699453,0.06261949,0.06689308,-0.176293,-0.029768243,-0.027260264,-0.037171565,-0.05256746,-0.030214684,0.026584432,-0.06186473,0.013679149,0.0087012565,0.049791906,-0.046201456,-0.033608537,-0.14510103,-0.20639418,-0.11719154,-0.027474375,-1.0573772e-05,0.0,0.050146714,0.070446484,-0.019816617,0.16857994,-0.074910395,-0.027998215,-0.00010001438,-0.04745665,0.010036014,0.010365285,-0.015993604,-0.015640799,-0.0013653842,-0.016316485,-0.00977302,0.00031343524,0.015280739,0.0046141595,0.011187561,0.021391422,0.074619405,-5.053689e-07
10956,-0.1593752,0.0123811485,-0.24731362,0.0028206191,0.0035283375,-0.00018349855,0.0027548657,-0.0041518514,-0.15210153,-0.049943045,0.017250337,0.026445705,-0.13324808,0.021362726,-4.208018e-05,-0.08961492,-0.040430095,-0.031989567,-0.00023090793,-0.005317761,-0.12560709,-0.053111296,0.00019440241,-0.09835295,-0.002064251,-0.0055678464,-0.070813514,0.037953123,-0.022092678,-0.16433717,-0.2233409,-0.11939578,-0.03209852,-1.0573772e-05,0.0,-0.06746933,-0.021859996,-0.048712507,-0.015862213,-0.03991236,-0.13966648,0.0017376345,-0.047712218,0.08739802,0.09049893,-0.0541433,-0.019017238,-0.0013653842,-0.012015805,-0.004605947,0.00017864304,-0.013074358,0.009399754,0.009693175,-0.024355868,-0.051580805,5.1900215e-06
19774,-0.07430392,0.035856392,-0.1798027,0.00012238053,-0.009863886,0.0011256724,0.00027041367,0.017744403,-0.058394544,-0.00983059,-0.016480915,-0.0044718627,0.029308867,-0.019292478,0.049041558,0.076215684,-0.06892397,-0.025687749,0.0005216271,0.05247419,-0.05278075,-0.015276536,-0.003821274,-0.05931855,0.01373748,-0.022027612,-0.08289277,-0.038775116,0.015435578,-0.16149965,-0.2157352,-0.12829348,-0.02597455,-1.0573772e-05,0.0,0.042473957,-0.029497022,-0.029497933,-0.06085525,-0.07085351,-0.0059379223,-0.001384426,-0.066863954,0.032894235,-0.069939196,-0.023522677,0.007922263,-0.0016210396,-0.02316144,-0.011680961,0.00044962147,-0.0045296205,-0.028398378,0.011551982,0.01904259,0.0321924,1.3570953e-05
22129,-0.07302434,-0.05191001,-0.39376247,-0.0029611648,0.008128211,0.0037004186,-0.0020073084,-0.003352981,-0.09168718,-0.020639084,0.014440557,0.022258986,-0.070323914,0.019494908,-0.04830955,-0.123695515,-0.022233106,-0.04884001,-0.008030181,-0.06411792,-0.011998903,-0.028389301,0.027527133,-0.07943078,-0.052938033,-0.021971194,-0.076679505,0.047563445,-0.021281198,0.28413087,0.39646485,-0.03823616,-0.0788204,-1.0573772e-05,0.0,-0.022406602,-0.009717936,-0.023623884,0.11757069,0.10103648,-0.08131702,0.015306065,-0.057518363,0.0024838252,0.012126111,-0.01737872,-0.020776499,-0.0075340164,-0.020259554,-0.009281052,-0.000109369445,0.010088435,0.0053902054,0.008310021,-0.0120600965,-0.033087704,1.9266343e-05
21703,0.047521863,-0.015514981,0.9965226,0.0025862646,0.018729685,0.0037360564,-0.0017595267,-0.0015508017,-0.05122709,0.01081049,-0.00722011,-0.0015297879,-0.052541982,-0.0042280047,0.031911675,0.047520984,-0.0284724,-3.0197843e-05,0.028446311,0.04702929,-0.0012904769,0.013136597,0.023593992,0.01592176,0.0102821225,0.013773834,-0.015847266,-0.0073064794,-0.034290146,0.24311292,0.4411672,0.05071285,0.043808226,-7.922725e-06,0.0,-0.01268284,-0.010276608,-0.022855759,-0.10672656,-0.020411013,0.00045621075,8.8217144e-05,-0.02465158,-0.02276511,0.01149124,0.01486105,0.015270352,0.021277525,-0.010957894,-0.004910394,-0.0034558375,0.0075485697,0.0053836857,0.011149989,-0.020671202,-0.027388597,2.2955937e-05
20035,-0.13124715,0.08537181,-0.17330441,-0.019227048,-0.059648585,-0.012980766,-0.031184506,0.00011423405,0.19851299,-0.013198321,-0.058195252,-0.0637141,0.038488574,-0.02677172,0.05881204,0.09779423,0.16616191,0.062128082,0.026903559,0.08045494,-0.07391183,-0.0066461773,-0.2458808,-0.05022312,0.0014619348,0.0005413809,0.04084808,-0.020050175,-0.019525526,-0.11920618,-0.12982905,-0.08896114,-0.019474633,-1.1933477e-05,0.0,0.00064374506,0.033423293,0.078723215,-0.012542105,0.25683796,0.13189359,-0.0019214654,0.07462636,0.036043845,-0.013438221,-0.0134060215,0.012408259,-0.001376457,-0.012579652,-0.008104541,0.00045587693,-0.0039811023,-0.025828164,0.010889449,0.0034360234,0.011150902,1.3570953e-05
20690,0.0737908,0.027592007,0.7194965,0.003425481,0.03761229,0.0040180227,-0.0012595276,-0.0021990451,-0.03614937,0.022087658,-0.018294869,-0.023408398,-0.039251816,0.014242248,0.037999153,0.057462487,-0.0430929,-0.019674981,-0.0044983122,-0.024571162,0.0057176836,0.05029101,0.003370749,0.014904643,-0.01314825,0.017427262,0.07618875,0.083017774,0.0050073434,0.25657812,0.4789062,0.35853118,0.045401312,9.595956e-05,0.0,-0.017102554,-0.010402448,-0.034102354,-0.042237755,-0.026400218,0.017908392,0.0015129399,-0.018278603,0.0011692438,-0.1302644,0.0020799171,-0.0031871488,0.0043171165,0.019428426,0.004398403,-0.0035025342,0.0021247356,0.003019597,0.011032685,-0.020063754,-0.027033184,0.00033230815
6128,-0.012778708,-0.20197624,0.7365758,-0.0028400887,0.011597178,0.002298758,0.00243178,-0.0010167403,-0.03450752,-0.014836758,0.05199974,0.0048706895,-0.02834731,-0.021874916,0.012868788,-0.050695766,-0.056583457,-0.024898404,-0.026957052,-0.025398973,0.0053535453,0.049727496,0.0066677798,0.07330439,-0.018214833,-0.028366396,-0.04199687,0.095547006,0.0014176383,0.27012137,0.5064792,0.3580486,0.04203199,-1.0573772e-05,0.0,0.03763339,-0.006024184,0.01082078,-0.112549596,-0.054806385,-0.06378156,0.00480927,-0.043843273,-0.05315467,0.007526653,0.022550153,0.0093353735,0.0052601276,-0.021876732,-0.01266643,-0.0015697584,0.0025679874,0.0004162275,0.012841082,0.01899919,0.021961039,0.00033800353
1390,0.1522373,-0.021850107,-0.3372889,-0.0011878614,0.025117645,0.0100407135,-0.0017529816,-0.006506107,0.023258189,0.006790023,0.011289974,0.00827521,-0.032850675,0.00030446952,-0.034171775,0.09577828,-0.036802832,-0.018030008,0.018610267,0.037203807,0.03918239,-0.00686946,0.020408591,-0.015099623,0.026658019,0.09104464,0.035123657,-0.014261768,0.019042684,0.21196078,0.37875205,0.15130873,-0.093598194,-1.2898648e-05,0.0,0.020473331,-0.005761594,-0.017044561,0.119978495,0.12176011,0.025889015,0.007205883,-0.040460113,-0.04356244,0.012681851,0.004396412,0.14227045,-0.00557003,-0.025444912,-0.00794664,0.0004357439,0.0051651048,0.0049895598,0.0076268623,-0.011791498,-0.025187047,-5.053689e-07
25143,-0.15592298,-0.049752187,-0.17028013,-0.00042185723,-0.004517976,0.0014094698,0.00030116556,-0.0129018165,0.0735592,0.015719194,0.018402068,0.0061562625,0.02817344,-0.010587312,0.0571738,0.0076621724,-0.086430244,-0.056859203,0.051403783,-0.08855918,-0.04672769,-0.045348756,0.013314579,-0.018554559,-0.13306518,-0.025679134,-0.10178665,-0.18230802,0.11937929,0.21162346,0.30266562,-0.02314213,-0.05106226,-1.0573772e-05,0.0,0.028745506,0.008514314,-0.016259063,-0.012023094,0.089598894,0.081381515,-0.0050065327,0.036295407,-0.10127664,0.08199002,-0.018762993,-0.028535271,-0.005922408,0.037836332,0.009922311,0.00014303609,-0.011367701,-0.041921444,0.0090088835,0.0062266868,0.050619714,1.3570953e-05
28238,-0.118969396,0.009416654,-0.19074194,-0.028631307,-0.04751932,-0.0044436064,-0.040562674,-0.04186178,0.11413461,-0.021133406,-0.02283188,0.040328007,0.007322701,-0.0042776437,-0.11102191,-0.019126404,-0.028684005,-0.049991053,-0.10009782,-0.13593067,-0.06314629,-0.019120803,-0.0058152475,-0.049771734,-0.19307913,-0.0017521821,-0.12921113,-0.0038622061,-0.013884698,-0.13967006,-0.16714722,-0.09086943,-0.024907093,-1.0573772e-05,0.0,0.0878587,0.0058183256,-0.023542644,0.046213847,-0.08997169,-0.16143812,-0.0031724153,0.019240078,-0.18145393,0.036395535,-0.020099323,-0.015771734,-0.0013653842,0.001127248,-0.003069868,0.00013263244,0.014061426,0.0055999835,0.007721318,-0.010560185,-0.030876568,1.3570953e-05
23751,-0.010894867,0.036891762,-0.22748846,0.0008504441,0.0035360754,0.0025007273,0.0027923682,-0.004622586,-0.09642377,-0.02120216,0.03320666,-0.0011693231,-0.095742375,0.018400036,-0.07854248,-0.057496373,-0.08949344,-0.06802781,-0.03502097,-0.07523548,0.016489906,0.16987264,0.008405726,0.18621308,-0.0071795415,-0.0126797175,-0.0042304713,-0.029839227,0.028641742,-0.1415214,-0.2024474,-0.13015093,-0.029638164,-1.0573772e-05,0.0,-0.042220447,-0.022214148,-0.017389337,-0.078401536,-0.038838115,-0.058730476,-0.001442643,-0.03355155,0.03958379,0.007474997,0.034357768,-0.018493246,-0.0013653842,-0.04118527,-0.015962427,0.00040654145,-0.014705635,-0.011181001,0.009410932,0.017752988,0.031022144,7.841122e-06
20806,0.21508479,0.01881844,-0.21856938,0.0013160964,0.010410207,0.003556993,0.001172909,-0.013826786,-0.03877263,0.00884661,-0.0035007845,0.0046110954,-0.04910613,-0.033444572,0.038905058,0.082645066,-0.031947944,-0.024840146,0.05236108,0.059416328,-0.021830874,0.009266991,0.041484397,-0.036999952,0.07969625,-0.01847593,0.008559599,-0.036290895,-0.019949866,-0.15298918,-0.21633993,-0.11047563,-0.028079309,-1.2898648e-05,0.0,0.00016927249,-0.021986507,-0.020326186,-0.053832114,-0.103847876,0.053376615,0.002391248,-0.086443916,-0.035832122,-0.039138384,-0.0034783767,-0.0053817425,-0.001376457,0.038718168,0.012680132,0.0023632506,0.005202866,0.0051442003,0.010559512,0.016951796,0.04300145,-4.2372103e-06
24421,-0.08319775,0.024818005,-0.077901326,0.0050430903,-0.010516493,-0.00086773885,0.0061096847,0.027554002,0.12102329,0.057069708,-0.044239264,0.004860172,0.01419477,-0.008270873,0.072212875,-0.057808403,-0.16443403,0.02490313,-0.08702542,0.011810487,-0.03483164,-0.013958668,-0.013961842,-0.070715986,-0.011845593,-0.031201543,-0.07999768,-0.15024987,0.015683878,-0.14566565,-0.21092023,-0.11830438,-0.021055168,-7.922725e-06,0.0,-0.001145937,0.016633203,-0.007596675,0.18250753,0.005438611,-0.054150604,0.008778623,-0.025541734,0.03214462,0.047870934,-0.017676072,0.00420249,-0.0013653842,0.026074495,-0.0040748008,-0.012627979,0.0131267365,0.005179242,0.0111713745,0.03919727,0.08702976,1.3570953e-05
19905,-0.08663558,0.012826126,-0.18716885,-0.01855829,-0.08586648,-0.0120994765,-0.030741194,0.012071793,0.10951473,-0.0013902254,-0.044498276,-0.01783549,0.062743604,-0.026464615,0.012878107,0.092990786,0.1483026,0.06878969,0.053709473,0.044664495,-0.03615017,-0.048394375,0.00530849,-0.036799945,-0.044696607,-0.025798146,-0.093049474,-0.036621068,-0.01694786,-0.1428324,-0.17081217,-0.10719445,-0.019670473,-1.1933477e-05,0.0,0.031617057,0.012711085,-0.02976699,-0.039380696,0.13339236,0.0847467,-0.002090254,0.062050432,-0.003791724,-0.03219411,-0.010148759,0.0025929988,-0.001376457,-0.014905858,-0.0058321096,0.0004832489,0.00746688,0.0049353293,0.0091294935,-0.012286681,-0.0274995,-5.053689e-07
12504,-0.046638425,0.070494674,-0.11534957,-0.021970738,-0.06178533,-0.010551433,0.00028412847,0.017570183,-0.041456025,-0.024222983,-0.09162827,-0.023360893,-0.07243062,-0.02203174,0.071721494,0.03159787,0.14317003,-0.056236584,-0.07831758,0.036572758,-0.068288624,0.015775034,-0.0037782819,-0.048200127,0.01244697,0.012996264,-0.11303566,-0.06824685,0.0068773665,0.22192255,-0.1363588,-0.21764491,0.026648823,-1.2898648e-05,0.0,0.054668773,-0.023179108,-0.043009933,0.14962664,-0.09083743,-0.031261332,-0.0020413569,-0.05252766,-0.07118355,0.03176379,-0.010965235,0.0001899125,-0.0017156233,-0.030430095,-0.01409734,-0.0026003458,-0.0045546135,0.006215925,0.0121740755,0.020054333,0.03371907,1.3570953e-05
216,0.08668148,0.012888274,-0.040288582,-0.0009458956,-0.0071747596,0.005098251,0.0023255358,-0.010103124,0.15195324,-0.01150691,-0.06157989,-0.034735397,0.0420942,-0.020424679,0.056100685,0.056608982,0.06797241,-0.026708882,0.04666777,0.067634545,-0.027526591,0.059075944,0.021330964,-0.047329333,-0.06567263,-0.062828764,-0.11793867,-0.04817873,0.050010208,0.18710017,0.22985508,-0.050171282,-0.038427137,-1.2898648e-05,0.0,0.005744499,0.027342588,0.0397146,-0.016520789,0.09030837,0.05862966,-0.0013817933,0.027450714,0.042712636,-0.03938929,-0.010029926,-0.014368807,-0.005836264,0.042334836,0.015644213,0.0005738467,-0.0036919669,-0.046212666,0.009037053,0.014276294,0.061137293,1.3570953e-05
630,-0.09456354,0.004924346,-0.08777008,0.002538896,-0.004749888,-0.00065126654,0.0052903937,0.01017108,0.091362625,0.005602298,0.010442116,0.01540782,0.008411275,0.026082525,-0.13387115,0.014384064,-0.036034465,-0.09488591,-0.03078811,-0.09202434,-0.032731444,-0.024904745,0.022371685,-0.059274197,-0.13997503,-0.002282949,-0.11437638,-0.15705916,-0.0025422364,-0.15756978,-0.1973601,-0.1389322,-0.022040194,-1.0573772e-05,0.0,0.08472926,0.010323149,-0.0072427713,0.11055144,-0.13067864,-0.024638671,0.003824561,-0.049917046,-0.024487576,0.037827324,-0.021553878,-0.005386447,-0.0013653842,-0.015830759,-0.012150438,0.00013263244,-0.015039517,-0.024033574,0.009747822,-0.01633281,0.030208359,-0.0021588248
28446,-0.00027173012,0.0720887,-0.26382187,0.0007223333,0.007233583,0.004274972,0.0020701634,-0.0035707708,-0.112516604,-0.0035124663,0.0122758085,0.0010276556,-0.060175437,0.011421139,-0.014524208,-0.009055593,-0.025348553,-0.025787283,-0.0026035642,-0.03512754,-0.08661792,-0.052902296,0.0146142505,-0.0702513,0.008345267,0.073387414,0.016403077,-0.041693226,-0.020892672,-0.18862797,-0.25494033,-0.14437208,-0.03031541,-1.0573772e-05,0.0,-0.07229349,-0.02715001,-0.011316882,0.17975514,-0.08372212,-0.058508508,0.0025539473,-0.04958601,0.0047367257,0.009645549,-0.038317304,-0.008499243,-0.0013653842,-0.028504537,-0.00982474,0.00025224814,0.010618106,0.008549321,0.007939787,0.01522812,0.040914748,1.3570953e-05
29222,0.1713584,-0.023838755,-0.19591403,0.0013364713,0.010391959,0.004300305,-0.0018065897,-0.0023118092,-0.055325653,0.019623311,-0.017226359,0.0046719136,-0.047675293,0.014668671,0.026783323,0.11495524,-0.056993652,-0.04882134,0.0002988547,0.0479171,-0.0008774075,0.046302333,-0.031294134,0.042885114,-0.02289522,0.03117768,0.019280093,-0.040113445,-0.035194427,-0.12913525,-0.17046122,-0.10744266,-0.028293254,-1.0573772e-05,0.0,-0.028012814,-0.015133162,-0.03670754,-0.037363354,0.009290383,0.06542431,0.0020835556,0.0808443,-0.009703894,-0.024044286,-0.027274871,-0.010042107,-0.001376457,0.02266302,0.021193381,0.0036978417,0.008201995,0.003659646,0.008436593,-0.018319145,-0.033717714,-5.053689e-07
19014,-0.079631336,-0.057735547,-0.2008504,-0.01897311,-0.07806901,-0.01906461,-0.027569655,-0.00065103243,0.17865127,-0.011317777,0.0003105353,-0.012595569,0.061453667,-0.017921625,0.034236275,-0.014247744,0.15567352,0.06376715,0.035023496,0.059292797,-0.01328601,-0.02559187,-0.00901613,-0.047820807,-0.05611072,-0.064274676,-0.10106171,-0.026712684,-0.015088293,-0.15169929,-0.1741082,-0.11777084,-0.01841289,-7.922725e-06,0.0,0.030477764,0.03523509,0.050918978,-0.035705194,0.10312598,0.0551087,-0.0019815327,-0.026123635,-0.041365318,-0.0063333614,-0.00940449,0.004873989,-0.001376457,-0.02166331,-0.008157674,0.00014487104,-0.0043718093,-0.025939163,0.010106164,0.014188502,0.04613034,-5.053689e-07
8423,-0.066957906,0.027886678,-0.22871928,-0.02565443,-0.06393894,0.00639772,-0.032486003,-0.009245362,-0.074204974,0.046787642,0.018075047,0.023752429,0.08288885,-0.0060280557,0.012974432,-0.4305266,-0.026029166,-0.008760915,-0.02618322,-0.022135334,-0.0539786,-0.034742806,-0.0045976993,-0.13061494,0.007419536,-0.0057105995,-0.044305842,-0.21361196,-0.014753118,-0.15098725,-0.21902986,-0.090845145,-0.028368222,-1.0573772e-05,0.0,-0.07403577,-0.010751989,-0.06665155,-0.013014131,-0.031961475,-0.1587357,-0.01564105,-0.060080215,0.04289968,0.061970964,-0.028864242,-0.016440783,-0.0013653842,0.01570753,-0.015724013,-0.0029089567,-0.008480408,0.012497118,0.00998409,0.023243168,0.064474285,5.3019357e-06
24614,-0.07052728,0.006644666,-0.2395406,0.00015196904,0.007553995,0.0037046366,0.0027385384,-0.0010836048,-0.12658314,-0.005574116,-0.010118163,0.0045742765,-0.027165137,0.04271772,-0.060569253,-0.015385603,-0.050981697,-0.037331477,-0.022848314,-0.05581766,-0.08792508,-0.07686139,0.015422533,-0.11019846,-0.02173059,-0.024787938,-0.024091987,-0.023237573,-0.001624207,-0.18653084,-0.24198407,-0.14309654,-0.026001483,-1.0573772e-05,0.0,-0.073815845,-0.029077878,-0.016298516,-0.042153187,-0.06285117,-0.036520287,0.0020912313,-0.07117632,0.032560565,0.048918214,-0.03331232,0.0010506109,-0.0013653842,0.031487554,0.007758698,-0.0025534877,-0.012568076,0.006838929,0.010096571,-0.015662605,-0.044553738,1.3570953e-05
